"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID2_CampusesResKey","E525_CampusSuburb","E644_CampusCountryCode","E559_CampusPostcode","Campuses_E609_EffectiveFromDate","Campuses_E610_EffectiveToDate","UID4_CoursesOnCampusResKey","UID5_CoursesResKey","E307_CourseCode","E597_CRICOSCode","E569_CampusOperationType","E570_PrincipalOffshoreDeliveryMode","E571_OffshoreDeliveryCode","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43186","131333","CM0142","102873B","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45454","91408","412601","NULL","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42183","106877","215601","098378M","NULL","NULL","NULL","01/01/2019","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43206","130784","725205","074948B","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45450","10254","2500U3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43190","130344","CM0152","109131F","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43201","131880","735302","089266E","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43856","132884","735402","093309J","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37451","96652","018501HH","003310F","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","55822","143973","CM0391","116859G","NULL","NULL","NULL","01/01/2025","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42213","91304","005001","089501K","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45176","132216","CM0291","107846J","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52588","141254","906703","058208E","NULL","NULL","NULL","01/11/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","49259","136703","902501","NULL","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","48959","9731","107103BL","024827C","NULL","NULL","NULL","02/07/2013","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","53474","138615","BH0201","114337E","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","42123","117121","BP0044","068914G","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","42216","53456","001201","NULL","NULL","NULL","NULL","01/01/2008","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37199","101286","208103","024815G","NULL","NULL","NULL","01/01/2017","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37239","103460","DA0021","NULL","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37293","97771","906802","058922A","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39338","117121","BP0044","068914G","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45992","135650","CB0171","108803A","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52116","138615","BH0201","114337E","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52589","141255","CM0153","109131F","NULL","NULL","NULL","01/11/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","49901","53456","001201","NULL","NULL","NULL","NULL","01/01/2008","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43855","132214","735701","108371J","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",3646,"PHILIPPINES MANAGEMENT",5204,"NULL","01/01/1999","NULL","55741","141856","426501","NULL","02","01","02","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","54663","142424","CB0491","116899K","NULL","NULL","NULL","01/01/2025","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","54675","143128","CB0471","117202G","NULL","NULL","NULL","01/01/2025","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45461","9621","2000P3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43928","132877","UWC041","107426G","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45459","58256","1000U3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52115","137991","BH0181","114373A","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","54671","141736","CM0301","115386K","NULL","NULL","NULL","01/01/2025","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","44998","84344","018301GH","003310F","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45456","91466","412201","NULL","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52886","141619","MC0011","NULL","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","49303","133697","UWC101","108650B","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2369,"ESPERANCE",1101,"6450","01/01/1999","NULL","37284","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2369,"ESPERANCE",1101,"6450","01/01/1999","NULL","37298","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2368,"DERBY",1101,"6728","01/01/1999","NULL","37282","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2368,"DERBY",1101,"6728","01/01/1999","NULL","37335","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2365,"BUSSELTON",1101,"6280","01/01/1999","NULL","37337","84346","908501","089788A","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2365,"BUSSELTON",1101,"6280","01/01/1999","NULL","37350","115764","918501","089788A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","44997","134601","0072002L01","097178E","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37208","52707","400501","NULL","NULL","NULL","NULL","01/01/2007","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37315","130323","255503","084739F","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37326","75139","BP0031","068912J","NULL","NULL","NULL","01/01/2012","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37363","10142","2515H2","NULL","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42157","98903","725104","074945E","NULL","NULL","NULL","01/07/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42198","106374","125302","083864J","NULL","NULL","NULL","01/07/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42207","92283","122601","084022K","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42209","92517","122301","083845A","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","44636","132878","UWC021","107429D","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45442","115781","422001","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","49019","136705","UWC061","111078K","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2369,"ESPERANCE",1101,"6450","01/01/1999","NULL","37270","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2368,"DERBY",1101,"6728","01/01/1999","NULL","37276","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2365,"BUSSELTON",1101,"6280","01/01/1999","NULL","37256","58934","901601","063103E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2370,"GERALDTON",1101,"6530","01/01/1999","NULL","37381","10431","401102","003006C","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","37385","10431","401102","003006C","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2379,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999","NULL","37377","10431","401102","003006C","02","01","02","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37143","103596","018901","077708E","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37266","92462","625201","083861A","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37409","10431","401102","003006C","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42151","98846","725304","074951G","NULL","NULL","NULL","01/07/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42189","129589","325502","095238C","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43197","132299","CM0191","108369C","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","47991","134135","BP0501","111633K","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45440","11574","6000U3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2371,"HONG KONG ED",6102,"NULL","01/01/1999","NULL","37371","10362","305801","003029G","02","01","02","01/01/2005","NULL"
35,1055,"HEP",2380,"SINGAPORE EDUCATION",5205,"NULL","01/01/1999","NULL","37150","71498","305203","003088G","02","01","02","01/05/2010","NULL"
35,1055,"HEP",2380,"SINGAPORE EDUCATION",5205,"NULL","01/01/1999","NULL","38157","10362","305801","003029G","02","01","02","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37184","52996","525902","042578K","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","38411","101471","523204","NULL","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39095","130408","255302","074757J","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39336","130419","BP0081","102864C","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","38158","10362","305801","003029G","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","48129","135649","625701","110776C","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","55744","52714","255201","060406C","NULL","NULL","NULL","01/01/2008","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45436","115793","422601","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45451","9953","2500P3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45457","101387","422301","NULL","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52117","138616","BP0581","115274G","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52685","141056","CB0391","115050A","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52887","141624","MC0021","NULL","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","38139","130412","CM0021","102875M","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52909","141679","CM0321","114454M","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42212","115772","122901","NULL","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42220","97556","205502","091153G","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42223","115775","125901","0100157","NULL","NULL","NULL","01/01/2019","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52686","141057","CB0411","115052K","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","49673","132876","612501","NULL","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2369,"ESPERANCE",1101,"6450","01/01/1999","NULL","37247","12680","9000N3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2368,"DERBY",1101,"6728","01/01/1999","NULL","37292","12680","9000N3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2365,"BUSSELTON",1101,"6280","01/01/1999","NULL","37236","12680","9000N3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37148","46586","221001","058951G","NULL","NULL","NULL","01/01/2006","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37179","109339","516302","024833E","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37332","130345","CM0141","102873B","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37407","11421","601102","003011F","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42174","98844","725604","074960F","NULL","NULL","NULL","01/07/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42181","59603","253102","058210M","NULL","NULL","NULL","01/01/2009","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42186","92442","252401","NULL","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43185","129595","BP0261","108368D","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43205","129613","CB0131","107445D","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","54833","142264","BH0261","117201H","NULL","NULL","NULL","01/01/2025","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42221","94032","203203","026880D","NULL","NULL","NULL","01/01/2015","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42170","82422","625501","081025J","NULL","NULL","NULL","01/01/2014","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42193","91180","412801","089265F","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39090","130420","BP0071","102862E","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39093","129588","315202","077502G","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","47983","136706","UWC161","111079J","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","54674","142239","CM0401","117502F","NULL","NULL","NULL","01/01/2025","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45447","10160","3000P3","NULL","NULL","NULL","NULL","01/06/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","49306","133696","UWC001","108651A","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2369,"ESPERANCE",1101,"6450","01/01/1999","NULL","37403","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2368,"DERBY",1101,"6728","01/01/1999","NULL","37423","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2365,"BUSSELTON",1101,"6280","01/01/1999","NULL","37400","12785","901102","002220E","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21578","52472","411801","051539J","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2038,"ALBANY",1101,"6330","01/01/1999","NULL","21589","11985","701002","003019J","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2381,"SINGAPORE LIFE",5205,"NULL","01/01/1999","NULL","37260","11985","701002","003019J","02","01","02","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37138","56575","008803","040788E","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37160","52472","411801","051539J","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37169","61262","317002","003029G","NULL","NULL","NULL","01/01/2009","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37174","97651","203702","091152G","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37229","115778","426301","0101328","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37254","11985","701002","003019J","NULL","NULL","NULL","01/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37280","129616","904401","102452A","NULL","NULL","NULL","01/01/2020","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","37428","12930","904901","038037G","NULL","NULL","NULL","01/01/2005","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","41252","97662","525104","081429M","NULL","NULL","NULL","01/01/2016","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","42156","101406","426202","003091A","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","38156","109326","705904","104799B","NULL","NULL","NULL","02/01/2013","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","47986","134130","CB0281","111644G","NULL","NULL","NULL","01/01/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","48327","101472","BP0061","095001B","NULL","NULL","NULL","01/01/2018","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","52584","140746","302601","NULL","NULL","NULL","NULL","01/01/2024","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","39335","130418","BP0091","102866A","NULL","NULL","NULL","01/01/2021","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43189","129607","CB0071","107580H","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","43209","131879","CM0241","107481M","NULL","NULL","NULL","01/01/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","55406","143756","UWC102","108650B","NULL","NULL","NULL","01/11/2022","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","53578","137995","BP0561","112846M","NULL","NULL","NULL","01/11/2023","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","54792","143145","436801","117031K","NULL","NULL","NULL","01/11/2024","NULL"
35,1055,"HEP",2367,"CRAWLEY",1101,"6009","01/01/1999","NULL","45437","92680","702301","NULL","NULL","NULL","NULL","01/01/2015","NULL"
